user_id,segment,variant,converted
105265,app_store,treatment,0
102178,app_store,control,1
109083,organic,control,1
105900,paid_search,treatment,0
108561,paid_search,treatment,0
101839,app_store,control,0
113300,app_store,control,0
113051,organic,control,1
113733,referral,treatment,1
111465,paid_search,control,0
103693,organic,treatment,1
113526,paid_search,treatment,0
111775,referral,control,0
105020,referral,control,0
105084,paid_search,control,1
106026,paid_search,control,0
107648,paid_search,treatment,0
111058,paid_search,control,0
112721,referral,control,1
107249,referral,control,0
109429,paid_search,control,0
111209,organic,control,1
104119,organic,control,0
101118,paid_search,control,0
100394,organic,treatment,0
101642,paid_search,control,0
108338,organic,control,1
102447,referral,treatment,0
104669,paid_search,control,0
102608,paid_search,control,0
108724,paid_search,control,0
112137,referral,treatment,0
113607,organic,treatment,0
103555,paid_search,control,0
112265,paid_search,treatment,0
101263,app_store,treatment,0
113507,referral,control,0
112124,organic,treatment,1
100471,app_store,treatment,0
105584,paid_search,control,0
104067,organic,treatment,1
112111,paid_search,treatment,0
109871,organic,control,1
108355,organic,treatment,1
106909,organic,control,0
102156,referral,treatment,1
106541,app_store,control,1
101311,organic,treatment,0
109143,paid_search,treatment,0
102773,paid_search,treatment,0
113969,app_store,treatment,0
112709,referral,treatment,0
102729,organic,control,1
106345,referral,control,0
105073,app_store,control,0
106724,paid_search,control,0
113795,paid_search,control,0
108754,paid_search,control,0
106219,paid_search,control,1
111903,app_store,treatment,0
113045,paid_search,treatment,0
111916,organic,treatment,1
110386,organic,treatment,0
103324,organic,treatment,0
112020,app_store,treatment,1
109748,paid_search,control,0
105468,referral,treatment,0
111195,app_store,treatment,0
105012,referral,control,0
104699,paid_search,treatment,1
103911,referral,control,0
105087,organic,control,1
101702,app_store,treatment,1
113100,organic,treatment,1
101536,referral,treatment,0
110285,organic,treatment,0
106694,organic,treatment,0
105202,paid_search,treatment,0
112747,paid_search,control,0
101190,paid_search,control,1
112815,referral,treatment,0
100741,referral,treatment,0
100130,paid_search,control,0
106336,organic,control,1
103355,organic,treatment,0
104868,organic,treatment,0
101410,referral,control,0
103095,paid_search,control,1
102725,referral,treatment,0
108376,influencer,treatment,1
109833,organic,treatment,1
100046,paid_search,control,0
103767,app_store,treatment,0
102041,influencer,control,0
112872,referral,control,0
109368,referral,control,1
102068,organic,treatment,0
111417,paid_search,treatment,0
102868,organic,control,0
110857,paid_search,treatment,0
112053,paid_search,control,0
105471,app_store,control,0
109040,app_store,treatment,0
108307,app_store,control,0
106987,organic,treatment,1
105478,paid_search,control,0
106976,paid_search,treatment,0
113020,organic,treatment,0
112298,paid_search,control,1
105942,referral,treatment,0
103158,paid_search,control,1
112235,paid_search,control,0
104937,paid_search,control,0
103423,organic,control,0
113657,organic,treatment,0
104956,organic,control,0
109561,organic,control,0
102197,organic,treatment,1
101850,referral,treatment,0
110568,app_store,treatment,1
104911,organic,control,0
100337,paid_search,control,0
105552,paid_search,control,0
101283,referral,control,1
104412,organic,treatment,0
112360,paid_search,control,0
111245,referral,treatment,0
111715,paid_search,control,1
106081,organic,treatment,1
113846,referral,treatment,0
104030,paid_search,treatment,0
106911,organic,treatment,1
106973,organic,control,0
102562,organic,treatment,1
101052,paid_search,control,0
110854,organic,treatment,0
110090,influencer,treatment,0
104882,paid_search,treatment,1
111097,organic,treatment,1
113097,organic,treatment,0
100189,organic,treatment,1
108474,referral,control,0
107196,referral,control,0
106619,paid_search,treatment,0
104842,app_store,control,0
113452,organic,treatment,0
113925,organic,treatment,1
102639,paid_search,control,0
105528,organic,control,0
104757,paid_search,treatment,1
110279,organic,treatment,0
100736,referral,treatment,0
103099,organic,treatment,1
112896,app_store,treatment,0
110719,influencer,treatment,0
111704,paid_search,treatment,0
110007,referral,treatment,0
110785,app_store,treatment,0
109334,referral,control,0
105887,paid_search,control,0
102159,referral,treatment,0
108471,paid_search,treatment,0
102617,app_store,treatment,1
113284,paid_search,control,0
105585,paid_search,treatment,0
100861,referral,treatment,0
107809,paid_search,control,0
108910,paid_search,control,0
108597,app_store,treatment,0
110296,app_store,control,0
109581,organic,treatment,1
106008,paid_search,control,0
107944,referral,treatment,0
112316,app_store,treatment,0
110362,organic,control,1
104243,paid_search,control,1
102341,referral,control,1
110445,paid_search,control,0
103859,paid_search,control,0
100424,app_store,treatment,0
100428,paid_search,control,0
103257,paid_search,treatment,0
113593,organic,treatment,0
113377,organic,treatment,0
100204,organic,treatment,0
111135,paid_search,treatment,1
104713,paid_search,treatment,0
110316,app_store,treatment,0
102766,app_store,treatment,0
104125,referral,control,0
104469,organic,control,0
112793,paid_search,treatment,0
112731,organic,treatment,0
107579,paid_search,control,0
107452,organic,treatment,0
104790,referral,control,1
112717,paid_search,control,0
100827,organic,treatment,0
103632,referral,treatment,0
106545,app_store,control,0
100319,influencer,control,0
107618,app_store,control,0
110180,referral,treatment,0
107368,paid_search,control,0
104101,referral,control,0
103474,referral,control,0
107334,paid_search,treatment,0
101216,referral,treatment,1
100752,organic,control,1
108152,organic,treatment,0
101735,organic,treatment,0
110896,paid_search,control,0
109479,paid_search,control,0
100635,paid_search,control,0
112420,paid_search,control,0
112322,paid_search,control,0
100272,app_store,treatment,0
113349,paid_search,control,0
113109,organic,treatment,1
101558,organic,treatment,1
101353,organic,treatment,0
110702,organic,control,1
113481,organic,control,1
103116,paid_search,control,1
101043,paid_search,treatment,0
105875,paid_search,control,0
108346,organic,treatment,0
110268,paid_search,control,0
111975,referral,treatment,0
101956,app_store,control,0
102037,paid_search,treatment,0
110442,referral,treatment,0
112734,paid_search,treatment,1
107721,organic,treatment,0
110125,app_store,control,0
102046,paid_search,control,0
111606,referral,control,0
102439,referral,control,1
103689,app_store,control,0
102007,paid_search,control,0
105071,paid_search,control,0
106810,app_store,control,0
101812,organic,control,1
111996,organic,treatment,0
101648,referral,treatment,1
101977,paid_search,control,0
108111,referral,treatment,1
112155,referral,treatment,0
103338,referral,treatment,1
106310,referral,control,0
104726,paid_search,treatment,1
113991,paid_search,control,0
113289,paid_search,control,0
113479,app_store,control,0
107185,organic,treatment,1
108713,organic,treatment,0
103443,referral,treatment,0
103356,referral,treatment,0
107135,referral,treatment,0
109434,referral,treatment,0
103357,paid_search,control,0
113565,paid_search,control,1
104818,paid_search,treatment,0
106853,app_store,control,0
101776,paid_search,control,0
111830,paid_search,control,0
104268,paid_search,treatment,0
107075,referral,treatment,0
103399,app_store,control,1
105010,paid_search,control,0
112266,referral,treatment,1
104836,paid_search,control,0
105616,organic,treatment,1
110654,paid_search,treatment,0
104826,referral,treatment,0
107603,app_store,control,0
110643,paid_search,control,0
105018,organic,treatment,0
105065,paid_search,control,0
112859,app_store,control,0
113741,organic,treatment,1
104563,paid_search,control,0
106142,organic,control,0
100934,organic,treatment,1
112968,referral,control,0
109297,app_store,control,0
108134,paid_search,control,0
106058,referral,treatment,0
102011,paid_search,treatment,1
110069,paid_search,control,0
104538,paid_search,treatment,0
108693,paid_search,treatment,1
112687,referral,treatment,0
108164,referral,control,0
105191,referral,treatment,0
113921,organic,treatment,1
107325,paid_search,treatment,0
111008,paid_search,control,0
101615,referral,treatment,0
102526,organic,treatment,1
109946,referral,treatment,1
100427,referral,treatment,0
107173,app_store,control,0
112317,organic,control,0
101704,referral,control,0
103635,referral,control,0
113734,organic,treatment,0
110799,app_store,control,0
110100,app_store,treatment,0
102164,organic,treatment,0
103291,referral,control,0
101327,referral,control,0
112175,paid_search,control,0
105695,referral,treatment,1
108666,paid_search,treatment,0
112314,referral,treatment,0
100464,paid_search,control,0
107080,paid_search,control,0
102312,organic,control,0
113430,paid_search,control,0
104549,paid_search,control,0
108157,organic,treatment,0
107466,organic,treatment,1
107003,referral,treatment,0
110840,paid_search,control,1
108618,app_store,treatment,0
110437,paid_search,treatment,0
109738,paid_search,control,0
109879,paid_search,control,1
110847,referral,control,1
105457,organic,treatment,0
104130,paid_search,control,0
108058,organic,treatment,0
107508,app_store,control,0
102677,referral,control,0
108675,paid_search,control,0
103239,referral,control,0
109519,organic,treatment,0
102713,paid_search,control,0
103336,paid_search,control,0
113851,app_store,treatment,0
109128,organic,treatment,0
105920,organic,control,1
113133,organic,treatment,1
102973,organic,treatment,1
105405,organic,control,0
109173,referral,control,0
110295,referral,control,0
108811,paid_search,control,0
111776,referral,treatment,0
104376,paid_search,treatment,1
107454,paid_search,control,0
105491,paid_search,control,0
102121,referral,treatment,0
108012,paid_search,control,0
106516,paid_search,control,0
113194,organic,treatment,0
100399,paid_search,treatment,0
101985,organic,treatment,0
109075,paid_search,control,0
107550,app_store,treatment,0
108244,organic,control,1
113080,paid_search,control,0
111187,referral,treatment,1
102963,paid_search,control,0
109688,referral,control,0
110909,referral,treatment,0
100136,paid_search,treatment,0
105349,organic,treatment,1
111821,app_store,treatment,0
110411,paid_search,treatment,0
100231,app_store,control,0
102742,paid_search,control,1
110675,referral,treatment,0
111223,organic,treatment,0
113034,referral,treatment,1
106893,paid_search,control,0
109935,referral,control,0
104335,referral,control,0
100745,referral,control,1
109244,referral,treatment,0
101919,paid_search,control,0
102938,paid_search,treatment,0
110440,organic,treatment,0
101948,paid_search,treatment,0
112561,referral,control,0
108176,organic,treatment,0
105195,organic,treatment,0
110212,referral,control,0
102016,app_store,control,0
102856,paid_search,control,0
113501,referral,control,0
109729,paid_search,control,0
105397,paid_search,control,1
100965,paid_search,treatment,0
110247,paid_search,treatment,0
100828,paid_search,control,1
106939,referral,control,0
105102,influencer,treatment,0
106458,paid_search,treatment,0
110802,paid_search,treatment,0
109725,organic,treatment,0
101941,app_store,control,0
108513,app_store,treatment,0
100158,organic,control,0
111184,paid_search,control,0
102855,organic,control,0
106242,organic,treatment,0
100229,paid_search,treatment,0
106349,app_store,control,0
111347,referral,control,0
108044,paid_search,control,0
100962,organic,treatment,1
106607,paid_search,control,0
112038,organic,control,0
109947,app_store,treatment,0
101241,paid_search,control,0
103425,app_store,control,0
111296,paid_search,control,0
108651,organic,treatment,1
103512,organic,control,0
100980,paid_search,control,0
110690,organic,control,0
112067,referral,treatment,0
104825,paid_search,treatment,0
113164,organic,treatment,1
106711,referral,control,0
103806,paid_search,treatment,0
103113,organic,control,0
104711,organic,treatment,1
105862,referral,treatment,0
112148,paid_search,control,1
102345,referral,control,0
100842,organic,treatment,0
109583,referral,control,0
105572,paid_search,control,0
104965,organic,treatment,0
109346,referral,treatment,0
101467,referral,treatment,1
113086,organic,control,0
108851,referral,treatment,0
102191,paid_search,treatment,0
110990,paid_search,control,0
109117,paid_search,control,0
104102,paid_search,control,0
100954,organic,treatment,0
105296,paid_search,treatment,0
108365,paid_search,control,1
109470,referral,control,1
113062,organic,treatment,0
100505,paid_search,control,0
104888,app_store,control,0
112397,organic,treatment,1
107837,app_store,treatment,0
109129,paid_search,control,0
111714,organic,treatment,0
111175,paid_search,control,0
113824,organic,treatment,0
106940,paid_search,control,0
106800,paid_search,control,0
111454,paid_search,control,0
105527,paid_search,control,1
108933,paid_search,control,1
112006,organic,treatment,0
103015,paid_search,control,1
112801,paid_search,control,0
102061,organic,treatment,0
102966,paid_search,control,0
111847,organic,treatment,0
104298,organic,treatment,1
110400,organic,treatment,1
107602,organic,treatment,1
106459,paid_search,treatment,0
108672,paid_search,control,1
111059,paid_search,control,0
108852,app_store,treatment,1
106561,organic,treatment,1
104115,referral,treatment,1
105846,paid_search,control,0
102637,paid_search,treatment,0
109351,app_store,treatment,1
112893,organic,treatment,0
103523,app_store,treatment,0
102382,paid_search,treatment,0
109807,paid_search,treatment,1
110671,app_store,treatment,0
110161,organic,treatment,0
112458,paid_search,control,0
112971,organic,treatment,1
106380,organic,treatment,0
104338,paid_search,control,0
106313,referral,treatment,0
100328,organic,treatment,1
102267,referral,control,0
108279,app_store,control,0
107327,app_store,control,0
110167,paid_search,control,0
109278,paid_search,treatment,0
104780,app_store,treatment,0
112790,referral,treatment,1
112780,referral,treatment,0
113553,referral,control,0
105586,organic,control,1
100690,organic,treatment,1
100370,organic,treatment,1
102176,paid_search,control,0
109041,referral,treatment,1
110313,referral,control,0
109560,paid_search,control,0
106450,paid_search,control,0
100079,organic,treatment,1
106585,app_store,treatment,0
109080,paid_search,treatment,0
112590,organic,control,1
109279,referral,treatment,0
102833,influencer,control,0
105455,organic,treatment,1
104328,organic,treatment,0
102551,app_store,treatment,0
112249,referral,treatment,1
102228,paid_search,treatment,0
108358,referral,treatment,1
113635,organic,treatment,0
101805,organic,treatment,0
108159,organic,treatment,1
101306,referral,treatment,0
109554,organic,treatment,1
103010,paid_search,treatment,0
106287,paid_search,control,0
111467,organic,treatment,0
111070,organic,control,0
111765,referral,treatment,0
112022,organic,treatment,1
107853,paid_search,treatment,0
112608,paid_search,control,0
103083,paid_search,control,0
105817,organic,treatment,0
110578,paid_search,control,1
104455,app_store,treatment,0
112636,organic,treatment,1
107426,app_store,control,0
102420,app_store,treatment,0
101342,paid_search,control,0
108334,paid_search,control,0
109890,paid_search,treatment,0
112863,paid_search,treatment,0
103149,paid_search,control,0
100384,paid_search,treatment,1
109969,referral,control,1
113983,paid_search,treatment,0
105886,referral,control,0
106265,paid_search,treatment,0
110067,organic,control,0
108324,paid_search,control,0
111938,referral,treatment,0
103802,paid_search,control,1
108460,paid_search,control,0
104245,organic,treatment,0
110684,paid_search,treatment,0
101049,organic,treatment,0
102594,paid_search,treatment,0
105295,organic,treatment,1
106445,influencer,treatment,0
101577,app_store,treatment,0
111358,paid_search,control,0
109607,referral,control,0
108560,paid_search,control,0
105852,paid_search,control,0
110929,organic,treatment,0
111211,paid_search,control,0
106720,paid_search,control,0
111410,paid_search,control,0
106765,referral,treatment,0
103947,paid_search,treatment,0
110655,paid_search,control,0
105991,paid_search,control,0
105896,paid_search,control,0
106060,app_store,control,0
111314,paid_search,control,1
103930,paid_search,control,0
104330,organic,control,0
105462,app_store,control,0
105849,influencer,control,0
102781,paid_search,control,0
104663,referral,treatment,0
100197,app_store,treatment,0
109954,paid_search,control,0
100743,referral,treatment,1
110095,organic,control,0
112480,referral,treatment,0
106901,organic,treatment,0
110670,app_store,treatment,0
112568,organic,treatment,1
113802,app_store,control,0
106020,paid_search,control,0
108950,organic,control,0
111700,organic,treatment,0
100956,app_store,control,0
104800,organic,treatment,1
106549,organic,control,0
111533,referral,treatment,1
107473,referral,control,0
106351,paid_search,control,1
103455,app_store,control,0
109487,paid_search,treatment,1
106473,paid_search,control,0
110472,paid_search,control,0
111414,organic,treatment,0
108706,app_store,treatment,0
112922,paid_search,control,0
102943,paid_search,control,1
100466,referral,control,0
113605,organic,control,0
104541,paid_search,control,0
100593,paid_search,control,0
110206,paid_search,control,0
108590,app_store,control,0
110660,app_store,treatment,0
111638,organic,treatment,0
101068,referral,control,1
100908,organic,treatment,0
113818,app_store,treatment,0
105362,paid_search,control,0
107478,organic,treatment,0
101871,app_store,control,0
101679,referral,treatment,0
113471,paid_search,treatment,0
102630,referral,treatment,0
100761,organic,treatment,0
110956,referral,treatment,1
106338,paid_search,control,1
100979,paid_search,treatment,0
103315,organic,treatment,1
109658,paid_search,control,1
108181,app_store,treatment,1
112642,referral,treatment,0
107554,paid_search,treatment,0
103114,organic,control,0
106704,paid_search,treatment,0
101950,organic,control,0
109350,paid_search,control,0
103053,paid_search,control,0
105651,organic,control,1
113008,referral,control,0
101796,app_store,control,0
104169,app_store,control,0
111808,app_store,control,0
109201,app_store,treatment,0
109390,referral,treatment,0
108251,organic,control,0
100314,referral,treatment,1
100168,app_store,treatment,0
106849,organic,treatment,0
103418,organic,treatment,0
101083,organic,control,1
110939,paid_search,control,0
100013,paid_search,control,0
104846,app_store,control,0
113270,organic,control,0
108877,referral,control,0
113947,paid_search,treatment,0
105645,paid_search,treatment,0
100364,paid_search,control,0
103713,organic,control,0
100484,paid_search,control,1
106195,influencer,control,0
105798,paid_search,treatment,1
108400,paid_search,control,0
105830,paid_search,control,0
104079,organic,control,0
112690,referral,control,0
108383,paid_search,control,1
112927,organic,control,0
106567,organic,control,0
104519,organic,control,1
109086,app_store,control,0
108943,app_store,treatment,1
100372,app_store,control,0
112029,referral,treatment,1
102644,paid_search,treatment,0
100137,paid_search,control,0
108131,organic,treatment,0
103734,referral,treatment,1
104629,referral,treatment,0
112578,paid_search,control,0
106839,organic,treatment,1
101793,organic,control,0
113328,paid_search,control,0
112835,referral,treatment,0
111997,organic,treatment,0
102100,referral,control,0
109146,app_store,treatment,0
105795,organic,treatment,0
104303,paid_search,treatment,0
101077,paid_search,control,0
109817,paid_search,treatment,0
104741,organic,treatment,0
113353,organic,treatment,1
102256,paid_search,control,0
109151,referral,treatment,0
111121,organic,treatment,0
107440,app_store,control,0
109522,organic,treatment,1
109306,organic,treatment,0
112882,referral,control,0
102784,referral,control,0
110121,organic,treatment,0
111568,paid_search,treatment,0
111427,paid_search,treatment,0
100526,app_store,control,0
101938,paid_search,treatment,0
107793,referral,control,1
101955,referral,treatment,1
102084,app_store,control,1
105408,organic,control,1
109950,paid_search,control,1
103860,referral,treatment,1
101991,paid_search,treatment,0
107633,referral,treatment,1
110262,paid_search,control,0
108552,referral,treatment,1
104483,organic,treatment,0
106643,paid_search,control,1
106431,referral,control,0
102279,organic,control,0
107667,app_store,treatment,0
113232,organic,control,0
112616,app_store,control,0
113809,organic,treatment,1
111852,influencer,control,1
100020,organic,control,0
100468,referral,control,0
110604,paid_search,control,0
105004,paid_search,control,0
103746,organic,control,0
101719,organic,control,0
106327,paid_search,control,0
101037,app_store,control,0
102379,referral,control,0
110284,organic,control,1
101235,app_store,treatment,0
103218,referral,treatment,0
112678,paid_search,control,1
108732,paid_search,treatment,0
113981,paid_search,treatment,0
104440,paid_search,control,0
113419,paid_search,control,1
102148,app_store,treatment,0
113023,organic,treatment,0
112782,organic,control,1
108317,app_store,control,0
102853,paid_search,control,0
100948,referral,control,1
113617,paid_search,control,0
102165,paid_search,control,0
107942,referral,treatment,0
105262,organic,treatment,1
110234,paid_search,control,1
103448,organic,treatment,0
110907,paid_search,treatment,0
108631,paid_search,control,0
109644,organic,treatment,0
105001,paid_search,control,0
111957,organic,treatment,0
112477,referral,treatment,1
101493,paid_search,control,0
111831,paid_search,treatment,0
102586,referral,treatment,0
101135,organic,treatment,0
112649,paid_search,treatment,0
100604,organic,treatment,0
113359,paid_search,treatment,0
101524,organic,treatment,0
109919,referral,treatment,0
107533,paid_search,treatment,0
105120,paid_search,control,0
103195,paid_search,control,0
108718,referral,control,0
103533,organic,treatment,1
105723,referral,treatment,1
101337,paid_search,control,0
111737,organic,treatment,1
111496,organic,control,1
105611,paid_search,treatment,0
101433,paid_search,control,0
111793,influencer,control,0
111114,paid_search,control,0
111969,app_store,control,0
105715,paid_search,control,0
108149,paid_search,treatment,0
112511,app_store,control,0
101059,referral,treatment,0
101725,paid_search,treatment,0
100636,paid_search,treatment,0
105688,app_store,control,0
100513,referral,control,1
106989,referral,control,0
102687,organic,control,0
105284,organic,treatment,1
107158,referral,control,0
109113,paid_search,treatment,0
110772,paid_search,control,0
109943,referral,treatment,0
102437,paid_search,treatment,0
106948,paid_search,treatment,0
113035,referral,control,0
100961,organic,treatment,0
104670,paid_search,control,0
105658,organic,treatment,0
101432,app_store,control,0
110372,referral,control,1
110293,referral,control,0
102427,organic,treatment,0
104220,organic,treatment,0
104208,organic,control,0
105577,referral,treatment,0
103402,organic,treatment,1
106527,referral,treatment,1
106357,influencer,control,0
100892,paid_search,control,0
109048,organic,treatment,1
110674,app_store,treatment,0
101622,referral,treatment,0
105194,organic,treatment,0
101605,organic,control,0
112308,app_store,treatment,0
105127,organic,control,0
111441,organic,treatment,0
102043,paid_search,control,0
107755,paid_search,treatment,0
104018,paid_search,treatment,0
100335,referral,control,0
111556,paid_search,control,0
100652,organic,treatment,1
102389,organic,control,0
102195,referral,control,0
103594,paid_search,control,0
110846,organic,treatment,0
107821,paid_search,control,0
106068,referral,treatment,1
105286,app_store,control,0
112489,app_store,treatment,0
102845,app_store,treatment,0
103492,organic,treatment,1
110034,paid_search,control,1
106360,organic,treatment,1
100801,referral,control,1
107257,organic,control,0
102002,referral,treatment,1
109372,paid_search,treatment,0
108294,app_store,treatment,0
108349,paid_search,control,0
101310,referral,control,0
108155,organic,treatment,0
101352,paid_search,control,0
111977,referral,control,0
102502,organic,treatment,0
113150,paid_search,control,0
104120,app_store,treatment,1
110718,referral,control,1
113706,paid_search,control,0
102575,organic,treatment,1
109605,organic,treatment,1
105517,organic,treatment,0
112812,paid_search,control,0
113311,paid_search,control,0
106497,organic,treatment,1
110659,organic,treatment,0
112727,paid_search,control,1
111415,paid_search,control,0
102698,referral,control,1
101423,referral,control,0
100049,paid_search,control,0
113563,organic,control,0
104221,organic,treatment,0
109576,app_store,control,0
104300,organic,treatment,0
111352,paid_search,control,0
100417,referral,control,0
100694,paid_search,control,0
102459,paid_search,control,0
101426,paid_search,control,0
110765,paid_search,control,0
109118,paid_search,control,0
107739,paid_search,treatment,1
109271,paid_search,control,0
104969,paid_search,control,0
107901,organic,control,0
102139,paid_search,control,0
103009,paid_search,treatment,0
113537,paid_search,control,1
104113,organic,control,0
102764,paid_search,treatment,0
107623,organic,control,0
109119,paid_search,treatment,0
113383,paid_search,control,0
109888,paid_search,treatment,0
101472,referral,treatment,0
109737,organic,treatment,1
112387,organic,treatment,1
106580,referral,treatment,0
104399,organic,treatment,1
103136,organic,treatment,1
101578,app_store,control,0
110788,referral,treatment,0
112185,referral,control,0
112255,app_store,treatment,0
108126,paid_search,control,0
112955,paid_search,treatment,0
112319,paid_search,control,0
103777,referral,control,0
109067,referral,control,0
112274,organic,treatment,0
100105,paid_search,control,0
109002,app_store,control,0
100183,app_store,treatment,0
104689,organic,treatment,1
108017,organic,treatment,0
100881,organic,treatment,0
106641,app_store,control,0
104181,organic,treatment,0
105235,paid_search,control,1
103033,paid_search,control,0
112604,paid_search,control,1
108061,paid_search,control,0
106038,organic,treatment,0
110193,organic,treatment,0
112216,paid_search,control,0
101633,referral,treatment,0
113967,organic,treatment,1
112554,app_store,treatment,0
101606,paid_search,control,0
104387,organic,treatment,0
111303,organic,treatment,1
106998,organic,treatment,0
112877,referral,treatment,0
112365,paid_search,control,0
113796,organic,control,0
111239,referral,treatment,0
105450,referral,control,0
107028,paid_search,control,1
107679,referral,control,0
110650,organic,treatment,0
104923,app_store,treatment,0
102088,referral,treatment,0
104507,organic,treatment,0
107187,app_store,control,0
100677,app_store,treatment,0
110844,app_store,treatment,0
109472,app_store,treatment,0
104953,paid_search,control,0
104301,organic,control,0
103824,paid_search,control,1
106432,app_store,control,0
112414,paid_search,control,0
101748,paid_search,control,0
106190,paid_search,treatment,0
106595,paid_search,control,0
101713,paid_search,control,0
102077,paid_search,control,0
101528,organic,control,0
110998,app_store,control,0
103025,paid_search,control,0
113653,organic,treatment,1
112888,referral,control,0
105867,paid_search,control,0
105727,app_store,treatment,1
107362,paid_search,control,0
102758,paid_search,control,0
113642,organic,treatment,1
106536,paid_search,control,0
112585,organic,treatment,1
111559,paid_search,control,0
108014,paid_search,control,0
111581,paid_search,control,0
105150,paid_search,treatment,0
113623,organic,treatment,0
101529,paid_search,control,0
107920,paid_search,control,0
109369,organic,treatment,1
105580,paid_search,control,0
107392,organic,treatment,1
111530,app_store,control,0
109678,organic,control,0
100343,organic,treatment,0
101454,paid_search,control,0
105691,paid_search,control,1
106954,referral,control,0
105799,paid_search,control,0
108979,referral,treatment,0
101450,organic,control,0
110693,organic,treatment,0
109895,app_store,treatment,0
111862,referral,control,0
102535,paid_search,control,0
107902,app_store,treatment,0
109089,referral,treatment,0
109127,app_store,treatment,0
111325,app_store,control,0
105980,referral,control,0
110694,organic,control,0
113732,referral,control,0
107941,app_store,treatment,0
113083,referral,treatment,0
110062,organic,treatment,1
112676,referral,treatment,0
105820,paid_search,control,0
107163,paid_search,control,0
110516,paid_search,control,1
105301,app_store,control,0
102636,influencer,treatment,0
113077,organic,treatment,1
100133,app_store,treatment,0
100362,paid_search,control,0
108626,organic,control,1
100329,paid_search,treatment,1
106978,organic,treatment,1
110405,paid_search,control,0
101381,paid_search,control,1
113842,paid_search,control,1
108360,referral,treatment,0
112673,organic,treatment,1
108080,paid_search,control,0
110020,organic,treatment,1
102344,referral,control,0
101959,paid_search,treatment,0
104170,referral,control,0
109044,app_store,control,0
110322,app_store,control,1
113696,paid_search,treatment,0
104458,paid_search,control,0
109672,referral,control,0
105764,paid_search,control,0
108665,paid_search,control,0
111859,referral,control,0
108549,paid_search,control,0
107985,paid_search,treatment,0
102506,organic,treatment,0
110696,referral,control,0
109516,organic,treatment,0
106658,paid_search,control,0
109307,referral,control,0
107818,referral,control,0
111101,referral,control,0
111422,paid_search,control,0
105818,app_store,treatment,0
110040,app_store,control,0
106560,paid_search,treatment,0
110329,paid_search,treatment,0
100756,organic,treatment,1
100316,paid_search,control,0
113220,organic,treatment,1
102651,organic,treatment,0
110815,referral,treatment,0
100215,app_store,treatment,0
113568,organic,treatment,1
102137,paid_search,control,0
100533,referral,treatment,0
103939,organic,treatment,1
104755,organic,control,0
104664,referral,treatment,0
109990,influencer,treatment,1
107497,referral,control,0
109989,paid_search,control,0
107113,organic,treatment,0
111332,paid_search,control,0
105475,organic,treatment,1
112707,paid_search,control,1
104433,app_store,control,0
101510,referral,treatment,1
111563,referral,control,0
100747,app_store,treatment,1
107255,organic,treatment,0
109018,referral,treatment,1
101887,referral,treatment,0
106078,referral,treatment,0
108519,paid_search,control,0
102423,paid_search,control,0
100078,organic,treatment,1
110733,paid_search,control,0
104413,organic,treatment,1
108482,app_store,treatment,0
110559,organic,control,0
111395,paid_search,control,0
110330,paid_search,control,0
102223,influencer,treatment,0
103638,organic,treatment,1
103667,paid_search,treatment,0
105812,paid_search,control,0
106291,influencer,treatment,0
109154,organic,treatment,1
111782,paid_search,control,0
109426,organic,treatment,0
102051,organic,control,1
103405,organic,treatment,0
109224,referral,control,0
100074,referral,control,1
105022,paid_search,treatment,0
100826,organic,treatment,0
107977,referral,treatment,0
104417,app_store,control,0
102728,paid_search,treatment,0
105909,app_store,treatment,1
104082,app_store,treatment,0
113685,paid_search,treatment,0
105922,paid_search,control,0
100650,organic,control,0
106599,paid_search,control,1
108109,app_store,treatment,1
113356,organic,treatment,0
101213,app_store,control,0
112143,app_store,control,0
105781,organic,treatment,0
113933,organic,control,1
113312,referral,treatment,0
105039,referral,treatment,0
107913,organic,control,0
104529,organic,treatment,0
109676,referral,treatment,0
104045,paid_search,control,0
110115,paid_search,control,1
107846,organic,control,1
104758,referral,treatment,0
105050,organic,control,0
100026,app_store,control,0
113005,paid_search,control,0
111641,paid_search,control,0
108674,organic,treatment,0
110980,app_store,control,0
107675,organic,treatment,0
106935,referral,treatment,1
104839,organic,treatment,1
107082,app_store,control,0
107559,paid_search,control,0
108921,paid_search,treatment,1
103277,paid_search,control,0
103873,app_store,control,0
103391,app_store,control,1
106992,paid_search,treatment,0
103059,organic,treatment,0
107331,organic,treatment,1
102367,influencer,treatment,1
109760,paid_search,control,0
106890,organic,treatment,1
106289,paid_search,control,0
100658,organic,control,0
113222,referral,treatment,0
110272,app_store,control,0
113218,paid_search,control,1
110970,organic,treatment,0
113695,paid_search,treatment,0
112580,organic,control,0
110965,referral,treatment,0
113752,paid_search,control,0
104929,referral,treatment,0
109260,paid_search,treatment,1
106114,app_store,control,0
107400,influencer,treatment,0
113694,app_store,treatment,0
112939,organic,treatment,0
107552,organic,treatment,1
110154,app_store,control,0
109941,referral,treatment,0
110928,organic,treatment,1
105263,organic,treatment,1
100910,referral,control,0
109654,paid_search,control,0
110129,paid_search,control,0
111287,app_store,control,0
101979,paid_search,control,1
100933,organic,treatment,0
101975,referral,control,1
107002,referral,control,0
113214,paid_search,treatment,0
112549,paid_search,control,0
105015,paid_search,treatment,0
104701,app_store,control,0
104281,app_store,control,1
